Issue-ID,Beschreibung,Status,Schweregrad,Story Points,Projektpfad,Art des Speicherorts,Pfad,Linie,Spalte,Incident-ID,Hilfelink,Assemblyname,Assemblyversion,Öffentlicher Schlüssel für Assembly.,Ausschnitt
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\obj\Debug\net6.0-windows\Views\Editors\GroupEndpointEditorView.g.i.cs,71,48,T:System.Windows.Controls.Button,,,,,downButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\obj\Debug\net6.0-windows\Views\Editors\GroupEndpointEditorView.g.i.cs,63,48,T:System.Windows.Controls.Button,,,,,upButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\obj\Debug\net6.0-windows\Views\Editors\GroupEndpointEditorView.g.i.cs,55,65,T:System.Windows.Controls.Primitives.ToggleButton,,,,,editNameButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\obj\Debug\net6.0-windows\Views\Editors\GroupEndpointEditorView.g.i.cs,47,49,T:System.Windows.Controls.TextBox,,,,,nameTextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,40,16,T:System.Windows.Controls.Button,,,,,"this.BindCommand(ViewModel, vm => vm.Delete, v => v.deleteButton).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,39,16,T:System.Windows.Controls.Button,,,,,"this.BindCommand(ViewModel, vm => vm.MoveDown, v => v.downButton).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,38,16,T:System.Windows.Controls.Button,,,,,"this.BindCommand(ViewModel, vm => vm.MoveUp, v => v.upButton).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,37,16,T:System.Windows.Controls.TextBox,,,,,"this.Bind(ViewModel, vm => vm.Endpoint.Name, v => v.nameTextBox.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,37,16,P:System.Windows.Controls.TextBox.Text,,,,,"this.Bind(ViewModel, vm => vm.Endpoint.Name, v => v.nameTextBox.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Controls.TextBox,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,P:System.Windows.UIElement.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,F:System.Windows.Visibility.Collapsed,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,F:System.Windows.Visibility.Visible,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Controls.Primitives.ToggleButton,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,27,8,M:System.Windows.Controls.UserControl.#ctor,,,,,"public GroupEndpointEditorView()          {              InitializeComponent();                this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);                this.WhenActivated(d =>              {                  this.Bind(ViewModel, vm => vm.Endpoint.Name, v => v.nameTextBox.Text).DisposeWith(d);                  this.BindCommand(ViewModel, vm => vm.MoveUp, v => v.upButton).DisposeWith(d);                  this.BindCommand(ViewModel, vm => vm.MoveDown, v => v.downButton).DisposeWith(d);                  this.BindCommand(ViewModel, vm => vm.Delete, v => v.deleteButton).DisposeWith(d);              });          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,17,28,T:System.Windows.DependencyProperty,,,,,ViewModelProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,17,19,"M:System.Windows.DependencyObject.SetValue(System.Windows.DependencyProperty,System.Object)",,,,,"SetValue(ViewModelProperty, value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,16,59,T:System.Windows.DependencyProperty,,,,,ViewModelProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,16,50,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,GetValue(ViewModelProperty)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,11,50,T:System.Windows.DependencyProperty,,,,,"ViewModelProperty = DependencyProperty.Register(nameof(ViewModel),              typeof(IGroupEndpointEditorViewModel), typeof(GroupEndpointEditorView), new PropertyMetadata(null))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,40,16,T:System.Windows.Controls.Button,,,,,"this.BindCommand(ViewModel, vm => vm.Delete, v => v.deleteButton).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,39,16,T:System.Windows.Controls.Button,,,,,"this.BindCommand(ViewModel, vm => vm.MoveDown, v => v.downButton).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,38,16,T:System.Windows.Controls.Button,,,,,"this.BindCommand(ViewModel, vm => vm.MoveUp, v => v.upButton).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,37,16,T:System.Windows.Controls.TextBox,,,,,"this.Bind(ViewModel, vm => vm.Endpoint.Name, v => v.nameTextBox.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,37,16,P:System.Windows.Controls.TextBox.Text,,,,,"this.Bind(ViewModel, vm => vm.Endpoint.Name, v => v.nameTextBox.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Controls.TextBox,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,P:System.Windows.UIElement.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,F:System.Windows.Visibility.Collapsed,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Visibility,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,F:System.Windows.Visibility.Visible,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,T:System.Windows.Controls.Primitives.ToggleButton,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,31,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\Views\Editors\GroupEndpointEditorView.xaml.cs,27,8,M:System.Windows.Controls.UserControl.#ctor,,,,,"public GroupEndpointEditorView()          {              InitializeComponent();                this.WhenAnyValue(v => v.editNameButton.IsChecked)                  .Select(isChecked => (isChecked ?? false) ? Visibility.Visible : Visibility.Collapsed)                  .BindTo(this, v => v.nameTextBox.Visibility);                this.WhenActivated(d =>              {                  this.Bind(ViewModel, vm => vm.Endpoint.Name, v => v.nameTextBox.Text).DisposeWith(d);                  this.BindCommand(ViewModel, vm => vm.MoveUp, v => v.upButton).DisposeWith(d);                  this.BindCommand(ViewModel, vm => vm.MoveDown, v => v.downButton).DisposeWith(d);                  this.BindCommand(ViewModel, vm => vm.Delete, v => v.deleteButton).DisposeWith(d);              });          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\obj\Debug\net6.0-windows\Views\Editors\GroupEndpointEditorView.g.i.cs,42,110,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\obj\Debug\net6.0-windows\Views\Editors\GroupEndpointEditorView.g.i.cs,42,75,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\obj\Debug\net6.0-windows\Views\Editors\StringValueEditorView.g.i.cs,83,12,T:System.Windows.Controls.TextBox,,,,,this.TextBox = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExampleCodeGenApp\ExampleCodeGenApp.csproj,File,ExampleCodeGenApp\obj\Debug\net6.0-windows\Views\Editors\StringValueEditorView.g.i.cs,67,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
